timestamp,mmsi,latitude,longitude,sog,cog,true_heading,navigational_status
2025-05-10 16:35:30.272572123 +0000 UTC,367616090,33.77003666666666,-118.21250333333334,0,283.9,287,5
2025-05-10 16:35:32.425709877 +0000 UTC,367625810,33.739775,-118.27797000000001,0,310.2,10,0
2025-05-10 16:35:34.74235612 +0000 UTC,368171390,33.731213333333336,-118.26097499999999,0,0,337,5
2025-05-10 16:35:36.187492671 +0000 UTC,367533290,33.73448833333334,-118.27069,0,248.1,511,0
2025-05-10 16:35:36.360873118 +0000 UTC,368024740,33.73117833333333,-118.22357000000001,4.9,40.1,49,0
2025-05-10 16:35:37.118717983 +0000 UTC,367044560,33.76278333333333,-118.26559666666667,0,222.7,511,15
2025-05-10 16:35:37.156967505 +0000 UTC,367661930,33.73024,-118.223135,1.7,3.5,28,0
2025-05-10 16:35:37.495338642 +0000 UTC,338145691,33.726256666666664,-118.26906333333334,0.3,74.3,511,0
2025-05-10 16:35:37.615113601 +0000 UTC,368000890,33.75317,-118.22386166666666,0.1,31.1,241,5
2025-05-10 16:35:42.228861574 +0000 UTC,367452280,33.73520166666667,-118.26906333333334,0,360,511,0
2025-05-10 16:35:42.231362485 +0000 UTC,368136950,33.740233333333336,-118.27813333333333,0,302.2,190,0
2025-05-10 16:35:43.06503426 +0000 UTC,368171260,33.736734999999996,-118.27644166666667,5.7,171,172,12
2025-05-10 16:35:43.235438342 +0000 UTC,636021251,33.751511666666666,-118.27348333333333,0,222.3,328,5
2025-05-10 16:35:43.310062993 +0000 UTC,367017440,33.77086333333333,-118.21168333333334,0,247.6,511,0
2025-05-10 16:35:43.383791986 +0000 UTC,367661930,33.730268333333335,-118.22313333333334,1.3,356.6,27,0
2025-05-10 16:35:44.359550687 +0000 UTC,367461940,33.74429333333333,-118.225565,0.1,270.4,511,3
2025-05-10 16:35:44.360686992 +0000 UTC,366926740,33.72833333333333,-118.27433333333333,0,58,307,0
2025-05-10 16:35:44.626344421 +0000 UTC,477067900,33.754598333333334,-118.21405333333334,0,59.2,0,5
2025-05-10 16:35:46.159325436 +0000 UTC,368084540,33.73985666666667,-118.27806000000001,0,270.2,5,0
2025-05-10 16:35:46.398325676 +0000 UTC,338525791,33.77113333333333,-118.2138,0.1,26.9,511,5
2025-05-10 16:35:51.659533475 +0000 UTC,367124980,33.73454833333333,-118.27091333333333,0.1,264.3,511,0
2025-05-10 16:35:53.348760347 +0000 UTC,368024740,33.73131333333333,-118.22343000000001,1.5,39.9,56,0
2025-05-10 16:35:54.326276979 +0000 UTC,368282780,33.72551833333333,-118.27534333333332,0,225,511,5
2025-05-10 16:35:54.562089796 +0000 UTC,368133450,33.73029,-118.26259166666667,0,323.5,252,12
2025-05-10 16:35:54.767321133 +0000 UTC,367393270,33.735045,-118.27103333333334,0,235.6,511,0
2025-05-10 16:35:55.229667762 +0000 UTC,366892000,33.744191666666666,-118.21577833333335,6.3,324.7,333,0
2025-05-10 16:35:56.608005483 +0000 UTC,367569830,33.763798333333334,-118.25701333333333,0,315.3,206,0
2025-05-10 16:35:57.813985471 +0000 UTC,366978690,33.741078333333334,-118.17941666666667,6.8,336.3,340,5
2025-05-10 16:35:57.933499863 +0000 UTC,367044560,33.76276,-118.265575,0.1,223.7,511,15
2025-05-10 16:35:58.38101867 +0000 UTC,368226970,33.74069166666666,-118.27831666666665,0.1,251.9,511,0
2025-05-10 16:35:58.383584309 +0000 UTC,367034960,33.767453333333336,-118.21695666666666,0,315.1,511,0
2025-05-10 16:35:59.325185397 +0000 UTC,367580930,33.76244666666666,-118.19538666666668,0,360,511,0
2025-05-10 16:35:59.407729315 +0000 UTC,368025250,33.728053333333335,-118.27404,0,316.9,128,5
2025-05-10 16:35:59.413526537 +0000 UTC,367035570,33.73348166666667,-118.263525,0,251.4,178,3
2025-05-10 16:35:59.414784343 +0000 UTC,338140889,33.76996166666667,-118.21240166666666,0,250.5,511,15
2025-05-10 16:36:01.359154106 +0000 UTC,368136950,33.740233333333336,-118.27813333333333,0,337.6,190,0
2025-05-10 16:36:03.264933467 +0000 UTC,367704150,33.76222333333333,-118.19549333333333,0,360,511,0
2025-05-10 16:36:03.979050327 +0000 UTC,367401030,33.73977,-118.278205,0.1,157.2,6,0
2025-05-10 16:36:08.14355029 +0000 UTC,367027570,33.75393,-118.22432666666667,0,241.9,253,0
2025-05-10 16:36:09.439988596 +0000 UTC,367698890,33.741645,-118.27595833333334,6.2,206.9,205,5
2025-05-10 16:36:09.808920305 +0000 UTC,367192940,33.74458333333333,-118.275075,8.5,200.8,511,0
2025-05-10 16:36:11.07951837 +0000 UTC,368010330,33.74679666666667,-118.21662666666666,5.7,343.1,341,0
2025-05-10 16:36:11.167748718 +0000 UTC,367133910,33.76555166666667,-118.25564833333333,0.1,270.7,319,0
2025-05-10 16:36:11.301640273 +0000 UTC,368064650,33.72375,-118.27949666666667,0,360,511,15
2025-05-10 16:36:12.478479385 +0000 UTC,366892000,33.744605,-118.21608833333333,6.2,333.1,341,0
2025-05-10 16:36:13.404747966 +0000 UTC,636022007,33.745985,-118.21678666666666,6.1,335.2,350,0
2025-05-10 16:36:15.575263419 +0000 UTC,311001627,33.7306,-118.22297333333333,0.3,282.8,39,0
2025-05-10 16:36:16.259766854 +0000 UTC,367693690,33.753295,-118.22385,0,188.2,253,5
2025-05-10 16:36:19.849555485 +0000 UTC,367754810,33.771165,-118.21307499999999,0,60.8,333,0
2025-05-10 16:36:20.552730942 +0000 UTC,338602000,33.74778666666666,-118.17265333333333,0.6,89,34,15
2025-05-10 16:36:20.554725469 +0000 UTC,367133910,33.76554333333333,-118.25564666666668,0.1,117.8,318,0
2025-05-10 16:36:20.66657734 +0000 UTC,308369000,33.74594333333333,-118.21148,0,131.4,128,5
2025-05-10 16:36:23.654383119 +0000 UTC,367724740,33.72841833333333,-118.19200166666666,18.4,251.7,511,15
2025-05-10 16:36:25.006203517 +0000 UTC,367740790,33.75633333333334,-118.27400166666666,0,154.2,151,5
2025-05-10 16:36:25.269964914 +0000 UTC,366998840,33.763933333333334,-118.25680000000001,0.2,86.8,309,0
2025-05-10 16:36:26.054731485 +0000 UTC,367569830,33.763844999999996,-118.25697666666666,0,315.3,206,0
2025-05-10 16:36:26.121191621 +0000 UTC,367034320,33.761363333333335,-118.19560666666666,0,360,511,15
2025-05-10 16:36:27.249881007 +0000 UTC,367199310,33.76305333333333,-118.19945666666668,0.1,244.3,511,15
2025-05-10 16:36:31.036469583 +0000 UTC,372191000,33.743676666666666,-118.20799000000001,0,206,310,5
2025-05-10 16:36:31.13857675 +0000 UTC,368010330,33.74731166666667,-118.21677,5.6,348.3,347,0
2025-05-10 16:36:32.425933572 +0000 UTC,367625810,33.73981833333333,-118.27795666666665,0,310.2,10,0
2025-05-10 16:36:32.555110674 +0000 UTC,368351000,33.77048166666667,-118.21284333333332,0,67.6,247,5
2025-05-10 16:36:32.945197915 +0000 UTC,368171260,33.73544833333333,-118.276145,5.6,167.7,168,12
2025-05-10 16:36:36.185791805 +0000 UTC,367533290,33.734485,-118.27071333333333,0,231.4,511,0
2025-05-10 16:36:37.506568467 +0000 UTC,338145691,33.726258333333334,-118.26906166666666,0.1,63.4,511,0
2025-05-10 16:36:37.906667847 +0000 UTC,636024673,33.72957,-118.25659333333333,0,134.7,251,5
2025-05-10 16:36:37.939853017 +0000 UTC,367661930,33.73039,-118.22324333333333,0.5,291.7,73,0
2025-05-10 16:36:38.383369865 +0000 UTC,368024740,33.73144666666666,-118.22324333333333,0.7,37.5,123,0
2025-05-10 16:36:42.205966651 +0000 UTC,367452280,33.735215000000004,-118.26903166666666,0,360,511,0
2025-05-10 16:36:42.207990461 +0000 UTC,368136950,33.740233333333336,-118.27813333333333,0,95.1,190,0
2025-05-10 16:36:43.242348654 +0000 UTC,367017440,33.770865,-118.21170000000001,0.1,235.6,511,0
2025-05-10 16:36:43.325764017 +0000 UTC,367661930,33.73038833333333,-118.22328333333333,0.9,273,93,0
2025-05-10 16:36:43.351577046 +0000 UTC,368171260,33.73518666666667,-118.276065,5.6,164.8,162,12
2025-05-10 16:36:44.007813968 +0000 UTC,367461940,33.744323333333334,-118.22556333333334,0.1,311,511,3
2025-05-10 16:36:44.009114547 +0000 UTC,366926740,33.728316666666665,-118.27433333333333,0,268.7,307,0
2025-05-10 16:36:46.063855782 +0000 UTC,538010541,33.749719999999996,-118.20891166666667,0,289.3,58,5
2025-05-10 16:36:46.161028859 +0000 UTC,368084540,33.739868333333334,-118.27805833333333,0,270.2,5,0
2025-05-10 16:36:46.98588526 +0000 UTC,368375410,33.76351666666667,-118.26052,0,360,178,5
2025-05-10 16:36:48.121827369 +0000 UTC,367034960,33.767446666666665,-118.21697999999999,0,76.1,511,0
2025-05-10 16:36:51.782985598 +0000 UTC,367452280,33.73522,-118.26903166666666,0,360,511,0
2025-05-10 16:36:53.135079309 +0000 UTC,367124980,33.73456,-118.27089500000001,0,265.4,511,0
2025-05-10 16:36:53.283711624 +0000 UTC,368024740,33.73148666666667,-118.22323333333334,0.6,7.1,133,0
2025-05-10 16:36:53.734497609 +0000 UTC,367017440,33.77086166666667,-118.21170166666667,0,237,511,0
2025-05-10 16:36:54.064869542 +0000 UTC,368133450,33.730285,-118.26256,0,323.5,252,12
2025-05-10 16:36:54.778357389 +0000 UTC,367393270,33.73504666666666,-118.27103666666667,0,235.6,511,0
2025-05-10 16:36:55.269387708 +0000 UTC,366892000,33.74567666666667,-118.21680833333333,6.1,334.9,346,0
2025-05-10 16:36:56.787666022 +0000 UTC,367760290,33.747996666666666,-118.215535,0.1,193.4,511,5
2025-05-10 16:36:57.757050532 +0000 UTC,366978690,33.74286333333333,-118.1802,6.9,344,344,5
2025-05-10 16:36:57.880425231 +0000 UTC,367044560,33.76276166666666,-118.26558666666666,0,232.8,511,15
2025-05-10 16:36:58.833865241 +0000 UTC,235103357,33.745823333333334,-118.27529,0,165.3,26,5
2025-05-10 16:36:58.946655755 +0000 UTC,367034960,33.76744333333333,-118.21698333333333,0,195.5,511,0
2025-05-10 16:36:59.333821171 +0000 UTC,367580930,33.76244333333333,-118.1954,0,360,511,0
2025-05-10 16:37:01.285244898 +0000 UTC,477035300,33.75649666666666,-118.21834666666668,0,203.2,341,5
2025-05-10 16:37:01.387408901 +0000 UTC,367781000,33.727005,-118.25947,0,178.7,202,5
2025-05-10 16:37:03.928121668 +0000 UTC,367401030,33.73981166666667,-118.27823166666667,0.1,249.9,7,0
2025-05-10 16:37:03.978892035 +0000 UTC,367704150,33.76222333333333,-118.19548,0,360,511,0
2025-05-10 16:37:04.032647192 +0000 UTC,220416000,33.73298333333334,-118.24501666666667,0,71.3,71,5
2025-05-10 16:37:08.286202811 +0000 UTC,367035570,33.73341,-118.26352333333332,0.1,257.3,178,3
2025-05-10 16:37:08.626965976 +0000 UTC,367027570,33.753933333333336,-118.22433,0,261.4,255,0
2025-05-10 16:37:09.005621119 +0000 UTC,368226970,33.74084833333333,-118.278215,0,236.6,511,0
2025-05-10 16:37:09.029056514 +0000 UTC,338140889,33.770021666666665,-118.21241333333334,0,251.9,511,15
2025-05-10 16:37:09.434558126 +0000 UTC,367698890,33.740561666666665,-118.27696666666667,4,240.7,241,5
2025-05-10 16:37:09.814631292 +0000 UTC,367192940,33.742351666666664,-118.276145,8.5,197.5,511,0
2025-05-10 16:37:11.184678418 +0000 UTC,367133910,33.765535,-118.25565333333334,0.1,231.3,315,0
2025-05-10 16:37:11.917199125 +0000 UTC,368064650,33.72374666666666,-118.27949666666667,0,360,511,15
2025-05-10 16:37:12.504473386 +0000 UTC,366892000,33.7461,-118.21703666666667,5.9,338.4,352,0
2025-05-10 16:37:13.400924514 +0000 UTC,636022007,33.74758333333333,-118.21732833333334,5.8,350.2,5,0
2025-05-10 16:37:13.733680266 +0000 UTC,636015175,33.77041833333333,-118.22475333333334,0,168.9,57,5
2025-05-10 16:37:15.736809533 +0000 UTC,311001627,33.7306,-118.223055,0.2,280.1,40,0
2025-05-10 16:37:19.800423205 +0000 UTC,367754810,33.77115666666666,-118.21306666666666,0,243.6,331,0
2025-05-10 16:37:20.640386349 +0000 UTC,338602000,33.74778666666666,-118.17265333333333,0.3,322,33,15
2025-05-10 16:37:25.349086419 +0000 UTC,366998840,33.763933333333334,-118.25681666666667,0,82.3,309,0
2025-05-10 16:37:26.012362873 +0000 UTC,367569830,33.763873333333336,-118.25697833333334,0,315.3,207,0
2025-05-10 16:37:27.249779146 +0000 UTC,367199310,33.76305833333333,-118.199455,0.1,258.6,511,15
2025-05-10 16:37:30.433937998 +0000 UTC,367724740,33.727205,-118.198965,19.5,256.7,511,15
2025-05-10 16:37:31.187863879 +0000 UTC,538007597,33.735393333333334,-118.163605,0.1,99.1,112,1
2025-05-10 16:37:32.435745199 +0000 UTC,367625810,33.73975,-118.27801500000001,0,310.2,12,0
2025-05-10 16:37:32.863132821 +0000 UTC,366921510,33.731015,-118.26127333333334,0,225,253,5
2025-05-10 16:37:33.481454434 +0000 UTC,477737600,33.74360333333333,-118.19466833333333,0,136.7,90,5
2025-05-10 16:37:36.546639736 +0000 UTC,367034320,33.76137833333333,-118.19560499999999,0,360,511,15
2025-05-10 16:37:36.585880323 +0000 UTC,367724740,33.72707666666667,-118.19959833333334,19.5,256.1,511,15
2025-05-10 16:37:36.607700023 +0000 UTC,367533290,33.734485,-118.270685,0.1,239.1,511,0
2025-05-10 16:37:37.411282497 +0000 UTC,367661930,33.72953666666667,-118.22331833333332,7.4,167.8,181,0
2025-05-10 16:37:40.304538154 +0000 UTC,368010330,33.74908333333333,-118.21691333333334,5.5,2.2,359,0
2025-05-10 16:37:42.374520799 +0000 UTC,367550000,33.74546333333333,-118.22486166666665,0,234.4,190,5
2025-05-10 16:37:42.425777855 +0000 UTC,368024740,33.73154666666667,-118.223195,0.3,21.4,133,0
2025-05-10 16:37:42.940239093 +0000 UTC,368136950,33.740233333333336,-118.27813333333333,0,350.9,189,0
2025-05-10 16:37:43.01001707 +0000 UTC,367004260,33.767565000000005,-118.21686833333334,0,255,511,5
2025-05-10 16:37:43.172797312 +0000 UTC,220415000,33.73162166666667,-118.249785,0,72.9,251,5
2025-05-10 16:37:43.320042664 +0000 UTC,367661930,33.729326666666665,-118.22329500000001,7.5,173,185,0
2025-05-10 16:37:43.640815326 +0000 UTC,368171260,33.73370833333333,-118.27539666666667,5.8,157.5,160,12
2025-05-10 16:37:44.087771559 +0000 UTC,366926740,33.728316666666665,-118.27433333333333,0,85,307,0
2025-05-10 16:37:44.78928127 +0000 UTC,368171260,33.73366,-118.27537166666666,5.7,157.2,159,12
2025-05-10 16:37:46.160447491 +0000 UTC,368084540,33.73985833333333,-118.27803666666667,0.1,270.2,6,0
2025-05-10 16:37:51.834048834 +0000 UTC,367452280,33.73520666666666,-118.26905000000001,0,360,511,0
2025-05-10 16:37:53.185141075 +0000 UTC,367124980,33.73454666666667,-118.27089,0,258.3,511,0
2025-05-10 16:37:53.719479533 +0000 UTC,367017440,33.770878333333336,-118.21166166666667,0,234,511,0
2025-05-10 16:37:54.076004869 +0000 UTC,368133450,33.73029,-118.26258833333333,0,323.5,253,12
2025-05-10 16:37:54.439783754 +0000 UTC,367461940,33.74431,-118.22556833333333,0.1,284.5,511,3
2025-05-10 16:37:54.733667627 +0000 UTC,367393270,33.73504833333333,-118.27103833333334,0,235.6,511,0
2025-05-10 16:37:55.288371035 +0000 UTC,369725000,33.73690166666667,-118.27798,0,360,511,5
2025-05-10 16:37:57.614350301 +0000 UTC,338140889,33.77001,-118.21247,0,252.7,511,15
2025-05-10 16:37:57.893760785 +0000 UTC,367044560,33.76272166666667,-118.265525,0,233,511,15
2025-05-10 16:37:58.346238543 +0000 UTC,367035570,33.733375,-118.26351333333334,0,254,177,3
2025-05-10 16:37:58.601875099 +0000 UTC,366734000,33.744054999999996,-118.22667,0,0,511,5
2025-05-10 16:37:58.947785454 +0000 UTC,367034960,33.767466666666664,-118.21698166666667,0,313.7,511,0
2025-05-10 16:37:59.353976981 +0000 UTC,367580930,33.76244333333333,-118.1954,0,360,511,0
2025-05-10 16:37:59.649763087 +0000 UTC,368024740,33.73158166666666,-118.22319,0.5,351.9,133,0
2025-05-10 16:38:02.934931696 +0000 UTC,367461940,33.744303333333335,-118.22554333333332,0.1,276.7,511,3
2025-05-10 16:38:03.060043418 +0000 UTC,367704150,33.76222666666667,-118.19549333333333,0,360,511,0
2025-05-10 16:38:03.714406572 +0000 UTC,367401030,33.73976666666667,-118.27818,0,281.1,7,0
2025-05-10 16:38:04.405761788 +0000 UTC,367393270,33.73504833333333,-118.27104,0,235.6,511,0
2025-05-10 16:38:04.816044765 +0000 UTC,311001627,33.730605,-118.22311166666667,0.2,275.3,40,0
2025-05-10 16:38:05.153655271 +0000 UTC,563154300,33.76348333333333,-118.25995833333333,0,14,175,5
2025-05-10 16:38:06.146712277 +0000 UTC,366892000,33.747435,-118.21749833333334,5.5,354.8,21,0
2025-05-10 16:38:06.958231312 +0000 UTC,338899000,33.734973333333336,-118.27407666666666,0,342.3,154,5
2025-05-10 16:38:07.635951966 +0000 UTC,367580930,33.76244333333333,-118.1954,0,360,511,0
2025-05-10 16:38:08.269727672 +0000 UTC,367035570,33.733395,-118.26349833333333,0,255.1,177,3
2025-05-10 16:38:08.733320462 +0000 UTC,366978690,33.745066666666666,-118.18089333333334,6.8,345.7,346,5
2025-05-10 16:38:09.014194143 +0000 UTC,368226970,33.740705,-118.2783,0,240.9,511,0
2025-05-10 16:38:09.118190703 +0000 UTC,367192940,33.74020333333333,-118.27663,7.1,184.3,511,0
2025-05-10 16:38:09.428171657 +0000 UTC,367698890,33.74047,-118.27771333333334,1.3,272.3,287,5
2025-05-10 16:38:09.991789797 +0000 UTC,367330510,33.76376166666667,-118.25672,0,360,511,5
2025-05-10 16:38:10.675131957 +0000 UTC,241529000,33.734046666666664,-118.169445,0.1,74,304,1
2025-05-10 16:38:11.3133436 +0000 UTC,367133910,33.76553333333333,-118.25568666666666,0.1,228.8,311,0
2025-05-10 16:38:11.322555392 +0000 UTC,368064650,33.723751666666665,-118.27953166666666,0,360,511,15
2025-05-10 16:38:13.135334626 +0000 UTC,636022007,33.74910333333334,-118.217315,5.4,2.8,9,0
2025-05-10 16:38:15.49829625 +0000 UTC,235050012,33.762899999999995,-118.24873333333333,0,162,66,5
2025-05-10 16:38:15.592243419 +0000 UTC,311001627,33.73060666666667,-118.22312833333334,0.2,278.3,41,0
2025-05-10 16:38:18.024707197 +0000 UTC,367027570,33.753931666666666,-118.22433333333333,0,223.5,255,0
2025-05-10 16:38:18.732114749 +0000 UTC,366892000,33.747753333333335,-118.21747833333333,5.2,4.6,12,0
2025-05-10 16:38:18.911845108 +0000 UTC,338140889,33.770021666666665,-118.21245333333333,0,252.9,511,15
2025-05-10 16:38:19.806648167 +0000 UTC,367754810,33.771175,-118.21306666666666,0,243.6,335,0
2025-05-10 16:38:20.024655195 +0000 UTC,351361000,33.751780000000004,-118.24100833333334,0,10.4,251,5
2025-05-10 16:38:20.071875902 +0000 UTC,338602000,33.74778,-118.17265333333333,0.3,103,32,15
2025-05-10 16:38:20.304632804 +0000 UTC,374527000,33.7501,-118.18681666666666,0.1,0,181,5
2025-05-10 16:38:25.167753898 +0000 UTC,366998840,33.763933333333334,-118.25681666666667,0.2,92.9,309,0
2025-05-10 16:38:25.667662521 +0000 UTC,256843000,33.7551,-118.27615833333333,0,242.5,331,5
2025-05-10 16:38:26.05287718 +0000 UTC,367569830,33.76392166666667,-118.25696833333333,0,315.3,207,0
2025-05-10 16:38:27.567843723 +0000 UTC,338145691,33.726258333333334,-118.26905833333333,0.4,76.9,511,0
2025-05-10 16:38:27.842835139 +0000 UTC,368926530,33.734098333333336,-118.26348666666667,0,240.8,1,5
2025-05-10 16:38:28.868078329 +0000 UTC,367616090,33.770028333333336,-118.21250166666667,0,293.4,288,5
2025-05-10 16:38:29.974545446 +0000 UTC,368171390,33.731225,-118.26095333333333,0,0,338,5
2025-05-10 16:38:30.480971368 +0000 UTC,367724740,33.72571,-118.20522833333332,19.4,254,511,15
2025-05-10 16:38:32.466883243 +0000 UTC,367625810,33.73979166666667,-118.27797166666666,0,310.2,11,0
2025-05-10 16:38:36.228872398 +0000 UTC,367034320,33.761363333333335,-118.19562333333333,0,360,511,15
2025-05-10 16:38:36.529927381 +0000 UTC,367027570,33.753931666666666,-118.22433666666667,0,253.6,256,0
2025-05-10 16:38:36.920797988 +0000 UTC,367199310,33.763063333333335,-118.19946166666666,0,257.4,511,15
2025-05-10 16:38:36.958065339 +0000 UTC,367533290,33.73449166666667,-118.27071166666666,0.1,245.9,511,0
2025-05-10 16:38:37.109681519 +0000 UTC,367661930,33.72754666666667,-118.22402833333334,7.4,204.7,202,0
2025-05-10 16:38:40.384551078 +0000 UTC,368010330,33.75054,-118.21678,5,7.4,2,0
2025-05-10 16:38:42.007594457 +0000 UTC,368136950,33.740233333333336,-118.27813333333333,0,343.5,190,0
2025-05-10 16:38:42.821551336 +0000 UTC,367704150,33.76223,-118.19549333333333,0,360,511,0
2025-05-10 16:38:43.365092707 +0000 UTC,367661930,33.72735333333333,-118.22412166666666,7.4,203.7,207,0
2025-05-10 16:38:43.417398417 +0000 UTC,636021251,33.751505,-118.27347166666667,0,222.3,328,5
2025-05-10 16:38:43.62741599 +0000 UTC,368171260,33.73227833333333,-118.27459833333334,5.8,156.4,159,12
2025-05-10 16:38:44.253472281 +0000 UTC,368000890,33.75318166666667,-118.22384166666667,0.1,31.1,240,5
2025-05-10 16:38:44.318820436 +0000 UTC,366998840,33.763933333333334,-118.25681666666667,0,79.2,309,0
2025-05-10 16:38:44.642539733 +0000 UTC,477067900,33.754628333333336,-118.21408,0,95.5,0,5
2025-05-10 16:38:44.643615169 +0000 UTC,366926740,33.728316666666665,-118.27431666666666,0,332.9,307,0
2025-05-10 16:38:46.017975574 +0000 UTC,368084540,33.739853333333336,-118.27804333333333,0,270.2,5,0
2025-05-10 16:38:49.010244621 +0000 UTC,367192940,33.73892666666667,-118.27672833333332,7,184.1,511,0
2025-05-10 16:38:50.907746533 +0000 UTC,338525791,33.77110166666667,-118.21383999999999,0,40.5,511,5
2025-05-10 16:38:51.215020456 +0000 UTC,367452280,33.735195,-118.26905333333335,0,360,511,0
2025-05-10 16:38:51.294754912 +0000 UTC,368024740,33.73163666666667,-118.22316000000001,0.2,30.6,142,0
2025-05-10 16:38:53.213231187 +0000 UTC,367017440,33.770876666666666,-118.21170166666667,0,234.5,511,0
2025-05-10 16:38:54.613005207 +0000 UTC,368133450,33.730295,-118.26259833333333,0,323.5,252,12
2025-05-10 16:38:54.782462535 +0000 UTC,367393270,33.73504833333333,-118.27104666666668,0,247.1,511,0
